votesInFavor,distance,hasFavoriteDish,endTime,groupID,numStudentQueue,canteenTime,pastExperience,canteenExperience,canteen
1.00,0.6,1,8.72,2,0,0.46,0.40,0.5,5
1.00,0.6,0,8.72,2,1,1.48,0.68,0.2,5
1.00,0.0,0,11.24,3,0,0.83,0.60,0.7,2
0.67,0.0,1,11.32,3,0,0.85,0.55,0.8,1
1.00,0.0,1,11.25,3,1,1.84,0.73,0.2,2
0.67,0.0,1,11.29,3,1,1.86,0.55,0.8,1
0.67,0.0,1,11.31,3,2,2.87,0.32,0.5,1
0.80,0.0,1,0.58,1,0,0.47,0.55,0.5,0
1.00,0.9,1,1.38,1,0,0.53,0.58,0.6,3
0.67,0.5,1,1.89,1,0,0.06,0.43,0.6,1
0.80,0.0,0,0.59,1,1,1.48,0.60,0.2,0
1.00,0.9,1,1.38,1,1,1.54,0.78,0.1,3
0.80,0.0,1,0.61,1,2,2.49,0.63,0.5,0
0.67,0.5,1,1.90,1,1,1.07,0.55,0.7,1
0.67,0.5,1,1.88,1,2,2.09,0.80,0.6,1
1.00,0.0,1,3.53,1,0,0.42,0.48,0.4,3
0.80,0.0,1,0.59,1,3,3.52,0.63,0.7,0
1.00,0.0,1,3.53,1,1,1.44,0.65,0.6,3
0.50,0.0,1,4.93,1,0,0.11,0.52,0.5,1
0.80,0.0,1,0.62,1,4,4.50,0.68,0.7,0
0.50,0.0,0,4.93,1,1,1.12,0.60,0.6,1
1.00,0.5,0,4.10,1,1,1.89,0.48,0.7,0
1.00,0.5,1,4.10,1,2,2.88,0.63,0.7,0
1.00,0.0,1,5.89,2,2,2.22,0.72,0.5,0
1.00,0.6,1,7.80,2,0,0.31,0.68,0.4,5
1.00,0.0,1,5.90,2,3,3.23,0.55,0.5,0
1.00,0.6,1,7.76,2,1,1.32,0.40,0.2,5
0.50,0.7,1,9.28,2,0,0.78,0.62,0.2,0
0.50,0.7,0,9.28,2,1,1.79,0.65,0.4,0
0.67,0.0,0,12.02,3,0,0.07,0.32,0.4,1
1.00,0.0,1,11.27,3,0,0.87,0.73,0.3,2
0.67,0.0,1,12.03,3,1,1.08,0.55,0.5,1
1.00,0.0,0,11.26,3,1,1.88,0.60,0.5,2
0.67,0.0,1,12.03,3,2,2.09,0.55,0.1,1
1.00,0.0,1,0.59,1,0,0.45,0.60,0.7,0
0.67,0.5,1,1.66,1,0,0.25,0.80,0.4,1
1.00,0.0,1,0.62,1,1,1.45,0.68,0.7,0
1.00,0.0,0,1.48,1,0,0.42,0.48,0.5,4
0.67,0.5,1,1.67,1,1,1.26,0.43,0.9,1
1.00,0.0,0,1.47,1,1,1.43,0.60,0.4,4
1.00,0.0,0,0.58,1,2,2.47,0.55,0.7,0
0.67,0.5,1,1.68,1,2,2.28,0.55,0.9,1
1.00,0.0,1,0.59,1,3,3.49,0.63,0.4,0
1.00,0.9,0,3.16,1,0,0.81,0.52,0.7,4
1.00,0.9,1,3.16,1,1,1.81,0.80,0.5,4
1.00,0.0,1,0.64,1,4,4.51,0.63,0.6,0
0.50,0.0,0,5.00,1,0,1.01,0.52,0.8,1
0.50,0.5,1,5.52,1,0,0.43,0.63,0.5,0
0.50,0.0,1,5.01,1,1,2.02,0.60,0.2,1
0.50,0.5,1,5.53,1,1,1.44,0.48,0.4,0
1.00,0.5,0,6.34,2,1,1.64,0.50,0.4,1
1.00,0.0,1,5.69,2,2,2.40,0.72,0.4,0
1.00,0.5,1,6.34,2,2,2.65,0.53,0.5,1
1.00,0.0,0,5.72,2,3,3.41,0.55,0.6,0
1.00,0.6,1,9.26,2,0,0.90,0.40,0.5,5
0.67,0.0,1,10.67,3,0,0.38,0.55,0.6,1
1.00,0.0,0,10.98,3,0,0.06,0.60,0.5,2
1.00,0.6,0,9.26,2,1,1.92,0.68,0.4,5
0.67,0.0,0,10.67,3,1,1.39,0.32,0.4,1
1.00,0.0,1,10.98,3,1,1.07,0.73,0.6,2
0.67,0.0,0,10.66,3,2,2.40,0.55,0.5,1
1.00,0.0,0,0.86,1,0,0.22,0.63,0.6,0
0.67,0.0,1,0.74,1,0,0.25,0.45,0.6,2
1.00,0.0,1,0.83,1,1,1.23,0.55,0.7,0
0.67,0.0,0,0.74,1,1,1.26,0.48,0.5,2
1.00,0.0,1,2.23,1,0,0.68,0.60,0.7,4
1.00,0.0,0,0.83,1,2,2.26,0.63,0.8,0
0.67,0.0,1,0.75,1,2,2.29,0.83,0.5,2
1.00,0.0,0,2.25,1,1,1.69,0.48,0.5,4
1.00,0.0,1,0.84,1,3,3.29,0.60,0.9,0
1.00,0.9,1,2.67,1,2,2.29,0.80,0.6,4
1.00,0.0,1,0.86,1,4,4.30,0.68,0.6,0
1.00,0.9,1,2.68,1,3,3.30,0.52,0.6,4
1.00,0.5,1,3.70,1,2,2.29,0.63,0.5,0
0.50,0.0,1,5.64,1,0,0.50,0.60,0.4,1
1.00,0.5,1,3.70,1,3,3.30,0.48,0.5,0
0.50,0.0,1,5.63,1,1,1.51,0.52,0.6,1
1.00,0.6,0,7.81,2,0,0.28,0.40,0.7,5
1.00,0.7,1,5.66,2,2,2.42,0.62,0.7,0
1.00,0.6,1,7.82,2,1,1.29,0.68,0.6,5
1.00,0.7,1,5.66,2,3,3.43,0.65,0.5,0
1.00,0.0,1,6.24,2,3,3.95,0.55,0.7,0
1.00,0.0,1,11.00,3,0,0.09,0.60,0.5,2
1.00,0.0,1,6.23,2,4,4.96,0.72,0.6,0
0.67,0.0,1,10.88,3,0,0.29,0.55,0.5,1
1.00,0.0,0,11.01,3,1,1.11,0.73,0.4,2
0.67,0.0,1,10.86,3,1,1.30,0.55,0.7,1
0.67,0.0,1,10.87,3,2,2.31,0.32,0.7,1
1.00,0.0,1,0.79,1,0,0.23,0.60,0.6,1
1.00,0.0,1,0.54,1,0,0.52,0.63,0.4,0
1.00,0.0,1,0.79,1,1,1.27,0.52,0.6,1
1.00,0.0,0,0.53,1,1,1.56,0.55,0.9,0
1.00,0.9,1,2.79,1,0,0.16,0.52,0.7,4
1.00,0.0,1,0.56,1,2,2.55,0.63,0.8,0
1.00,0.9,1,2.21,1,0,0.76,0.78,0.5,3
0.67,0.5,0,1.54,1,1,1.49,0.55,0.9,1
1.00,0.9,0,2.80,1,1,1.17,0.80,0.7,4
1.00,0.0,0,0.55,1,3,3.55,0.60,0.6,0
1.00,0.9,1,2.20,1,1,1.78,0.58,0.4,3
0.67,0.5,0,1.52,1,2,2.51,0.80,0.6,1
1.00,0.0,1,0.55,1,4,4.57,0.68,0.6,0
0.67,0.5,0,1.54,1,3,3.52,0.43,0.5,1
1.00,0.5,1,4.15,1,1,1.82,0.63,0.7,0
1.00,0.5,1,4.17,1,2,2.83,0.48,0.7,0
1.00,0.0,0,5.65,2,2,2.49,0.55,0.2,0
1.00,0.6,1,8.01,2,0,0.20,0.40,0.6,5
1.00,0.0,1,5.64,2,3,3.51,0.72,0.8,0
1.00,0.6,0,8.01,2,1,1.22,0.68,0.8,5
0.50,0.7,1,9.55,2,0,0.53,0.62,0.8,0
1.00,0.0,0,11.06,3,0,0.02,0.73,0.7,2
0.50,0.7,1,9.55,2,1,1.54,0.65,0.6,0
0.67,0.0,1,11.12,3,0,0.02,0.55,0.7,1
1.00,0.0,1,11.05,3,1,1.03,0.60,0.5,2
0.67,0.0,1,11.13,3,1,1.04,0.32,0.9,1
0.67,0.0,0,11.16,3,2,2.05,0.55,0.6,1
0.80,0.0,1,0.61,1,0,0.45,0.63,0.9,0
1.00,0.0,1,0.51,1,0,0.53,0.60,0.9,1
1.00,0.0,0,1.49,1,0,0.44,0.48,0.9,4
1.00,0.0,1,0.50,1,1,1.56,0.52,0.6,1
0.80,0.0,1,0.61,1,1,1.49,0.60,0.4,0
1.00,0.0,1,1.49,1,1,1.46,0.60,0.9,4
0.80,0.0,1,0.59,1,2,2.50,0.63,0.5,0
0.67,0.5,1,1.31,1,1,1.74,0.55,0.7,1
1.00,0.0,0,3.59,1,0,0.38,0.65,0.6,3
0.80,0.0,1,0.58,1,3,3.54,0.55,0.8,0
0.67,0.5,1,1.28,1,2,2.81,0.80,0.4,1
1.00,0.0,1,3.58,1,1,1.41,0.48,0.7,3
0.80,0.0,1,0.61,1,4,4.53,0.68,0.5,0
0.67,0.5,0,1.28,1,3,3.77,0.43,0.8,1
1.00,0.5,0,4.85,1,1,1.12,0.63,0.5,0
1.00,0.0,1,5.45,2,0,0.68,0.53,0.5,1
1.00,0.5,0,4.86,1,2,2.13,0.48,0.6,0
1.00,0.0,1,5.47,2,1,1.70,0.50,0.4,1
1.00,0.0,0,6.16,2,1,1.97,0.72,0.7,0
1.00,0.0,1,6.16,2,2,2.99,0.55,0.4,0
0.50,0.7,1,9.57,2,0,0.50,0.65,0.6,0
1.00,0.0,1,10.82,3,0,0.22,0.73,0.9,2
0.50,0.7,0,9.57,2,1,1.51,0.62,0.4,0
0.67,0.0,0,10.98,3,0,0.21,0.55,0.3,1
1.00,0.0,1,10.82,3,1,1.23,0.60,0.2,2
0.67,0.0,1,10.98,3,1,1.22,0.55,0.7,1
0.80,0.0,1,0.47,1,0,0.55,0.68,0.5,0
1.00,0.0,1,0.75,1,0,0.24,0.60,0.3,1
1.00,0.0,0,0.74,1,1,1.25,0.52,0.7,1
0.80,0.0,1,0.46,1,1,1.60,0.55,0.5,0
0.67,0.5,1,1.96,1,0,1.00,0.43,0.4,1
1.00,0.0,0,1.93,1,0,0.97,0.48,0.4,4
0.80,0.0,0,0.47,1,2,2.61,0.60,0.8,0
0.67,0.5,1,1.96,1,1,2.01,0.80,0.4,1
1.00,0.0,1,1.93,1,1,2.06,0.60,0.5,4
0.80,0.0,1,0.50,1,3,3.70,0.63,0.5,0
0.67,0.5,1,1.97,1,2,3.04,0.55,0.1,1
1.00,0.9,0,3.42,1,1,1.58,0.80,0.4,4
0.80,0.0,0,0.46,1,4,4.70,0.63,0.5,0
1.00,0.9,1,3.43,1,2,2.59,0.52,0.6,4
0.50,0.5,1,4.20,1,1,1.83,0.48,0.5,0
0.50,0.5,1,4.20,1,2,2.83,0.63,0.4,0
1.00,0.0,1,5.72,2,2,2.47,0.55,0.8,0
1.00,0.9,0,8.58,2,0,0.48,0.45,0.2,3
1.00,0.0,1,5.71,2,3,3.48,0.72,0.2,0
1.00,0.9,1,8.57,2,1,1.49,0.73,0.4,3
0.50,0.7,0,9.65,2,0,0.49,0.65,0.1,0
1.00,0.0,0,10.60,3,0,0.44,0.73,0.6,2
0.50,0.7,0,9.65,2,1,1.50,0.62,0.5,0
1.00,0.0,1,10.58,3,1,1.45,0.60,0.7,2
1.00,0.0,1,12.25,3,0,0.85,0.55,0.7,1
1.00,0.0,1,12.25,3,1,1.86,0.55,0.3,1
1.00,0.0,1,12.25,3,2,2.87,0.32,0.5,1
1.00,0.0,1,0.40,1,0,0.56,0.63,0.5,0
1.00,0.0,1,0.78,1,0,0.20,0.60,0.2,1
1.00,0.0,1,0.42,1,1,1.59,0.60,0.6,0
1.00,0.0,1,0.77,1,1,1.22,0.52,0.6,1
1.00,0.0,1,2.60,1,0,0.29,0.65,0.6,3
1.00,0.0,1,2.63,1,0,0.26,0.48,0.2,4
1.00,0.0,1,0.45,1,2,2.62,0.68,0.8,0
1.00,0.0,0,2.60,1,1,1.30,0.48,0.7,3
1.00,0.0,0,2.62,1,1,1.27,0.60,0.5,4
0.67,0.0,1,2.96,1,0,1.00,0.83,0.7,2
1.00,0.0,1,0.45,1,3,3.65,0.63,0.4,0
0.67,0.0,1,2.95,1,1,2.03,0.45,0.8,2
1.00,0.0,0,0.45,1,4,4.67,0.55,0.5,0
0.67,0.0,1,2.96,1,2,3.04,0.48,0.4,2
1.00,0.5,1,4.07,1,1,1.86,0.48,0.5,0
1.00,0.0,1,5.67,2,1,1.32,0.48,0.5,2
1.00,0.5,1,4.06,1,2,2.87,0.63,0.7,0
1.00,0.0,1,5.67,2,2,2.34,0.48,0.7,2
1.00,0.0,1,6.41,2,1,1.71,0.55,0.8,0
1.00,0.0,1,6.41,2,2,2.72,0.72,0.7,0
1.00,0.6,0,8.60,2,0,0.51,0.68,0.6,5
1.00,0.6,1,8.61,2,1,1.52,0.40,0.5,5
1.00,0.0,1,10.78,3,0,0.25,0.60,0.7,2
0.67,0.6,1,10.69,3,0,0.43,0.78,0.5,5
1.00,0.0,0,10.79,3,1,1.26,0.73,0.7,2
0.67,0.6,1,10.67,3,1,1.44,0.60,0.3,5
0.67,0.6,0,10.71,3,2,2.46,0.48,0.9,5
0.60,0.5,1,0.84,1,0,0.15,0.75,0.2,1
0.60,0.5,1,0.84,1,4,0.16,0.63,0.4,1
0.60,0.5,1,0.85,1,1,1.15,0.48,0.6,1
0.60,0.5,1,0.84,1,3,1.17,0.65,0.7,1
0.60,0.5,1,0.87,1,2,2.18,0.50,0.5,1
1.00,0.0,1,2.76,1,0,0.08,0.60,0.7,4
1.00,0.0,1,2.34,1,0,0.52,0.48,0.5,3
1.00,0.0,0,2.35,1,1,1.54,0.65,0.1,3
1.00,0.0,1,2.76,1,1,1.11,0.48,0.2,4
0.67,0.5,0,1.19,1,4,4.73,0.80,0.8,1
0.50,0.5,1,5.43,1,0,0.48,0.48,0.5,0
0.67,0.5,1,1.20,1,5,5.74,0.55,0.5,1
0.50,0.5,1,5.43,1,1,1.48,0.63,0.5,0
0.67,0.5,1,1.19,1,6,6.75,0.43,0.7,1
1.00,0.0,1,6.37,2,1,1.77,0.72,0.8,0
0.50,0.0,1,4.88,1,4,4.18,0.60,0.6,1
1.00,0.0,1,6.38,2,2,2.78,0.55,0.2,0
1.00,0.6,1,8.71,2,0,0.42,0.68,0.4,5
0.50,0.0,0,4.86,1,5,5.19,0.52,0.9,1
0.50,0.7,1,9.08,2,0,0.95,0.62,0.7,0
1.00,0.6,1,8.70,2,1,1.44,0.40,0.7,5
0.67,0.0,1,10.84,3,0,0.18,0.55,0.4,1
1.00,0.0,0,10.58,3,0,0.46,0.73,0.6,2
0.50,0.7,0,9.09,2,1,1.96,0.65,0.8,0
0.67,0.0,1,10.83,3,1,1.19,0.55,0.7,1
1.00,0.0,1,10.57,3,1,1.47,0.60,0.2,2
0.80,0.0,1,0.47,1,0,0.53,0.60,0.6,0
1.00,0.0,1,0.53,1,0,0.47,0.60,0.8,1
0.67,0.0,1,0.72,1,0,0.26,0.45,0.8,2
0.80,0.0,1,0.50,1,1,1.56,0.63,0.2,0
1.00,0.0,1,0.53,1,1,1.49,0.52,0.7,1
0.67,0.0,1,0.73,1,1,1.36,0.83,0.5,2
0.80,0.0,0,0.47,1,2,2.62,0.63,0.5,0
1.00,0.9,1,1.96,1,0,1.04,0.58,0.6,3
0.67,0.0,0,0.72,1,2,2.40,0.48,0.7,2
1.00,0.9,1,3.02,1,0,0.98,0.80,0.6,4
0.80,0.0,0,0.48,1,3,3.63,0.68,0.5,0
1.00,0.9,0,1.97,1,1,2.04,0.78,0.6,3
0.80,0.0,1,0.48,1,4,4.64,0.55,0.5,0
1.00,0.9,1,3.03,1,1,2.01,0.52,0.3,4
1.00,0.0,0,5.65,2,0,0.42,0.50,1.0,1
1.00,0.0,1,5.59,2,0,0.52,0.55,0.5,0
1.00,0.0,1,5.94,2,0,0.21,0.48,0.5,2
1.00,0.0,1,5.64,2,1,1.43,0.53,0.4,1
1.00,0.0,1,5.59,2,1,1.54,0.72,0.5,0
1.00,0.0,1,5.95,2,1,1.22,0.48,0.6,2
0.50,0.5,1,5.81,1,2,2.23,0.48,0.6,0
0.50,0.5,0,5.80,1,3,3.24,0.63,0.5,0
1.00,0.0,1,10.89,3,0,0.31,0.60,0.5,2
1.00,0.0,1,11.14,3,0,0.99,0.32,0.6,1
1.00,0.0,1,10.90,3,1,1.33,0.73,0.6,2
1.00,0.0,1,11.14,3,1,2.00,0.55,0.4,1
1.00,0.0,1,11.14,3,2,3.01,0.55,0.6,1
1.00,0.0,1,0.65,1,0,0.40,0.60,0.5,0
1.00,0.0,1,0.52,1,0,0.46,0.52,0.7,1
1.00,0.0,0,0.65,1,1,1.44,0.55,0.6,0
1.00,0.0,0,0.55,1,1,1.51,0.60,0.7,1
1.00,0.0,1,2.68,1,0,0.28,0.60,0.6,4
1.00,0.0,1,0.68,1,2,2.45,0.63,0.5,0
0.67,0.5,1,1.04,1,1,2.00,0.55,0.7,1
1.00,0.0,1,2.68,1,1,1.29,0.48,0.4,4
1.00,0.0,1,0.65,1,3,3.46,0.63,0.6,0
0.67,0.5,1,1.04,1,2,3.03,0.80,0.6,1
1.00,0.9,1,2.96,1,2,2.06,0.52,0.8,4
1.00,0.0,1,0.67,1,4,4.48,0.68,0.7,0
0.67,0.5,1,1.04,1,3,4.07,0.43,0.4,1
1.00,0.9,1,2.93,1,3,3.06,0.80,0.5,4
1.00,0.5,1,2.95,1,2,3.04,0.63,0.7,0
1.00,0.5,1,2.96,1,3,4.05,0.48,0.2,0
1.00,0.0,1,6.45,2,0,0.71,0.50,0.9,1
1.00,0.0,0,5.47,2,2,2.65,0.72,0.6,0
1.00,0.0,1,6.43,2,1,1.73,0.53,0.6,1
1.00,0.0,0,5.51,2,3,3.66,0.55,0.6,0
1.00,0.7,0,6.19,2,3,3.90,0.62,0.6,0
1.00,0.7,1,6.20,2,4,4.91,0.65,0.6,0
0.67,0.0,1,10.89,3,0,0.28,0.55,0.5,1
0.67,0.0,1,10.92,3,1,1.30,0.55,0.6,1
0.67,0.0,1,10.91,3,2,2.31,0.32,0.6,1
0.60,0.5,0,0.51,1,0,0.48,0.63,0.5,1
0.60,0.5,1,0.51,1,1,1.49,0.75,0.6,1
0.60,0.5,0,0.53,1,2,2.51,0.48,0.7,1
0.67,0.0,0,2.57,1,0,0.38,0.48,0.6,2
1.00,0.0,1,2.46,1,0,0.47,0.48,0.5,4
0.60,0.5,1,0.53,1,3,3.52,0.50,0.5,1
0.67,0.0,0,2.55,1,1,1.44,0.45,0.7,2
1.00,0.0,0,2.92,1,0,1.05,0.48,0.6,3
1.00,0.5,1,3.21,1,0,0.75,0.63,0.2,0
1.00,0.0,1,2.47,1,1,1.50,0.60,0.5,4
0.60,0.5,1,0.53,1,4,4.55,0.65,0.7,1
0.67,0.0,1,2.60,1,2,2.41,0.83,0.7,2
1.00,0.0,1,2.92,1,1,2.03,0.65,0.6,3
1.00,0.5,1,3.21,1,1,1.73,0.48,0.5,0
1.00,0.0,1,0.88,1,5,5.17,0.52,0.2,1
1.00,0.0,1,0.88,1,6,6.19,0.60,0.7,1
1.00,0.0,1,6.38,2,0,0.60,0.48,0.8,2
1.00,0.5,1,5.68,2,2,2.41,0.55,0.8,1
1.00,0.0,1,6.37,2,1,1.61,0.48,1.0,2
1.00,0.5,1,5.67,2,3,3.42,0.55,0.8,1
1.00,0.6,1,9.07,2,0,0.03,0.68,0.5,5
1.00,0.6,1,9.07,2,1,1.04,0.40,0.5,5
1.00,0.0,1,11.22,3,0,0.81,0.60,0.6,2
1.00,0.0,1,11.22,3,1,1.82,0.73,0.9,2
0.33,0.6,1,14.67,3,0,0.48,0.48,0.5,5
0.33,0.6,1,14.67,3,1,1.49,0.78,0.6,5
0.33,0.6,0,14.67,3,2,2.50,0.60,0.5,5
0.80,0.0,1,0.44,1,0,0.62,0.68,0.4,0
0.67,0.0,0,0.80,1,0,0.17,0.45,0.5,2
1.00,0.0,0,0.79,1,0,0.27,0.52,0.9,1
0.67,0.0,1,0.82,1,1,1.18,0.83,0.2,2
1.00,0.0,1,0.80,1,1,1.28,0.60,0.8,1
0.80,0.0,1,0.44,1,1,1.66,0.63,0.6,0
1.00,0.0,0,2.50,1,0,0.42,0.48,0.5,4
0.80,0.0,0,0.44,1,2,2.65,0.60,0.6,0
0.67,0.0,1,0.82,1,2,2.20,0.48,0.2,2
0.80,0.0,0,0.43,1,3,3.66,0.55,0.9,0
1.00,0.0,0,2.50,1,1,1.45,0.60,0.6,4
0.80,0.0,1,0.45,1,4,4.68,0.63,0.5,0
1.00,0.9,1,4.30,1,0,0.70,0.52,0.6,4
1.00,0.9,1,4.28,1,1,1.71,0.80,0.6,4
1.00,0.0,1,5.72,2,0,0.40,0.50,0.4,1
1.00,0.0,1,5.55,2,0,0.59,0.55,0.6,0
1.00,0.0,0,5.72,2,1,1.41,0.53,0.7,1
1.00,0.0,1,5.55,2,1,1.61,0.72,0.7,0
1.00,0.7,1,5.72,2,2,2.37,0.65,0.3,0
1.00,0.7,1,5.71,2,3,3.38,0.62,0.4,0
0.50,0.5,1,6.18,1,3,3.86,0.63,0.4,0
0.67,0.0,1,10.62,3,0,0.51,0.55,0.5,1
0.50,0.5,1,6.19,1,4,4.87,0.48,0.8,0
1.00,0.0,1,11.67,3,0,0.42,0.60,0.5,2
0.67,0.0,0,10.65,3,1,1.53,0.55,0.5,1
1.00,0.0,1,11.67,3,1,1.43,0.73,0.9,2
0.67,0.0,1,10.62,3,2,2.54,0.32,0.5,1
0.60,0.0,0,0.42,1,0,0.61,0.63,0.7,0
1.00,0.0,0,1.39,1,0,0.64,0.60,0.6,1
0.60,0.0,1,0.41,1,1,1.63,0.55,0.8,0
1.00,0.9,1,1.88,1,0,0.07,0.78,0.4,3
1.00,0.0,0,1.39,1,1,1.65,0.52,0.6,1
0.60,0.0,0,0.42,1,2,2.66,0.68,0.5,0
0.67,0.0,1,2.47,1,0,0.57,0.83,0.5,2
1.00,0.9,1,1.88,1,1,1.09,0.58,0.6,3
0.60,0.0,1,0.43,1,3,3.67,0.60,0.4,0
1.00,0.0,1,3.12,1,0,0.87,0.48,0.3,3
0.67,0.0,1,2.44,1,1,1.60,0.48,0.5,2
0.60,0.0,0,0.43,1,4,4.69,0.63,0.6,0
0.67,0.0,0,2.44,1,2,2.64,0.45,0.9,2
1.00,0.0,0,3.12,1,1,1.91,0.65,0.2,3
0.50,0.5,1,5.11,1,0,0.87,0.48,0.7,0
1.00,0.0,0,5.68,2,0,0.36,0.48,0.8,2
0.50,0.5,0,5.08,1,1,1.88,0.63,0.9,0
1.00,0.0,1,5.67,2,1,1.37,0.48,0.6,2
1.00,0.0,1,5.75,2,2,2.39,0.55,0.6,0
1.00,0.0,1,5.75,2,3,3.40,0.72,0.6,0
1.00,0.6,1,9.03,2,0,0.13,0.68,0.1,5
1.00,0.6,0,9.03,2,1,1.14,0.40,0.6,5
1.00,0.0,0,11.07,3,0,1.00,0.60,0.5,2
0.67,0.0,1,12.38,3,0,0.75,0.32,0.5,1
1.00,0.0,1,11.09,3,1,2.01,0.73,0.5,2
0.67,0.0,1,12.39,3,1,1.76,0.55,0.6,1
0.67,0.0,1,12.36,3,2,2.77,0.55,0.2,1
0.60,0.0,1,0.42,1,0,0.65,0.63,0.6,0
0.60,0.0,1,0.42,1,1,1.66,0.68,0.2,0
1.00,0.0,0,2.70,1,0,0.26,0.48,0.6,4
1.00,0.0,1,2.96,1,0,0.03,0.48,0.8,3
0.60,0.0,0,0.42,1,2,2.69,0.63,0.4,0
1.00,0.0,1,2.70,1,1,1.29,0.60,0.5,4
1.00,0.0,1,2.97,1,1,1.05,0.65,0.1,3
0.60,0.0,1,0.41,1,3,3.74,0.55,0.4,0
0.33,0.5,0,4.53,1,0,0.56,0.55,0.9,1
0.60,0.0,0,0.44,1,4,4.76,0.60,0.7,0
0.33,0.5,0,4.53,1,1,1.57,0.43,0.6,1
1.00,0.5,1,3.94,1,2,2.12,0.48,0.6,0
0.33,0.5,1,4.52,1,2,2.59,0.80,0.5,1
1.00,0.5,1,3.95,1,3,3.11,0.63,0.7,0
1.00,0.6,0,7.85,2,0,0.28,0.68,0.6,5
0.50,0.0,1,5.66,1,2,2.49,0.52,0.5,1
1.00,0.6,1,7.84,2,1,1.29,0.40,0.4,5
0.50,0.0,1,5.66,1,3,3.50,0.60,0.8,1
0.50,0.0,1,8.76,2,0,0.42,0.55,0.5,0
0.50,0.0,1,8.76,2,1,1.43,0.72,0.6,0
1.00,0.0,1,10.51,3,0,0.58,0.60,0.6,2
0.67,0.0,1,10.50,3,0,0.67,0.55,0.5,1
1.00,0.0,0,10.52,3,1,1.59,0.73,0.7,2
0.67,0.0,1,10.50,3,1,1.68,0.32,0.4,1
0.50,0.7,0,11.17,2,0,1.00,0.65,0.4,0
0.67,0.0,0,10.50,3,2,2.69,0.55,0.4,1
0.50,0.7,0,11.15,2,1,2.01,0.62,0.3,0
1.00,0.0,1,0.44,1,0,0.57,0.60,0.4,0
1.00,0.0,1,0.45,1,1,1.59,0.63,0.6,0
0.67,0.5,0,1.07,1,0,0.90,0.43,0.5,1
1.00,0.0,0,0.43,1,2,2.60,0.55,0.9,0
0.67,0.5,1,1.06,1,1,1.95,0.80,0.5,1
0.67,0.5,1,1.07,1,2,2.93,0.55,0.5,1
1.00,0.0,1,0.45,1,3,3.63,0.68,0.7,0
1.00,0.0,1,3.00,1,0,1.01,0.60,0.8,4
0.50,0.0,1,4.18,1,0,0.85,0.52,0.7,1
1.00,0.0,1,0.43,1,4,4.71,0.63,1.0,0
1.00,0.0,1,3.00,1,1,2.02,0.48,0.5,4
0.50,0.0,0,4.18,1,1,1.87,0.60,0.5,1
1.00,0.5,0,3.54,1,2,2.46,0.63,0.7,0
1.00,0.9,1,3.42,1,2,2.64,0.80,0.5,4
1.00,0.0,1,6.47,2,0,0.59,0.50,0.6,1
1.00,0.5,1,3.56,1,3,3.47,0.48,0.8,0
1.00,0.9,0,3.42,1,3,3.65,0.52,0.3,4
1.00,0.0,1,6.48,2,1,1.60,0.53,0.2,1
1.00,0.0,1,5.64,2,2,2.51,0.72,0.9,0
1.00,0.0,1,5.64,2,3,3.52,0.55,0.5,0
0.50,0.7,1,9.24,2,0,0.88,0.65,0.5,0
1.00,0.0,1,10.74,3,0,0.35,0.60,0.5,2
0.50,0.7,1,9.24,2,1,1.89,0.62,0.4,0
1.00,0.0,0,10.76,3,1,1.36,0.73,0.3,2
0.67,0.6,0,12.60,3,0,0.56,0.48,0.6,5
0.67,0.6,1,12.59,3,1,1.57,0.60,0.7,5
0.67,0.6,0,12.60,3,2,2.57,0.78,0.2,5
1.00,0.0,1,0.32,1,0,0.64,0.55,0.6,0
1.00,0.0,1,0.34,1,1,1.64,0.60,0.6,0
0.67,0.5,1,1.89,1,0,0.01,0.55,0.9,1
1.00,0.0,0,0.35,1,2,2.66,0.68,0.7,0
0.67,0.5,1,1.87,1,1,1.03,0.80,0.3,1
1.00,0.0,1,2.22,1,0,0.69,0.65,0.5,3
1.00,0.0,1,2.77,1,0,0.18,0.48,0.6,4
1.00,0.0,1,0.34,1,3,3.67,0.63,0.6,0
0.67,0.5,0,1.89,1,1,2.03,0.43,0.6,1
1.00,0.0,0,2.22,1,1,1.71,0.48,0.5,3
1.00,0.0,1,2.76,1,1,1.19,0.60,0.4,4
0.50,0.0,1,4.15,1,0,0.82,0.52,0.5,1
1.00,0.0,1,0.37,1,4,4.68,0.63,0.6,0
0.50,0.0,0,4.15,1,1,1.83,0.60,0.4,1
1.00,0.5,0,4.49,1,1,1.41,0.63,0.4,0
1.00,0.5,0,4.49,1,2,2.43,0.48,0.8,0
1.00,0.0,0,5.52,2,2,2.54,0.55,0.5,0
1.00,0.0,0,5.48,2,3,3.55,0.72,0.4,0
1.00,0.6,1,8.40,2,0,0.66,0.68,0.5,5
0.50,0.7,1,9.02,2,0,0.97,0.65,0.5,0
1.00,0.6,1,8.40,2,1,1.67,0.40,0.5,5
0.50,0.7,1,9.02,2,1,1.98,0.62,0.5,0
1.00,0.0,1,10.94,3,0,0.05,0.60,0.1,2
1.00,0.0,1,10.95,3,1,1.06,0.73,0.6,2
0.67,0.6,1,11.80,3,0,0.27,0.78,0.4,5
0.67,0.6,0,11.81,3,1,1.28,0.48,0.6,5
0.67,0.6,1,11.81,3,2,2.29,0.60,0.7,5
